u_id,timestamp_actual,operation,operationCount
A0046,2015-10-20 05:46:40.000,scroll_down,1989
A0046,2015-10-20 05:46:40.000,scroll_up,730
A0046,2015-10-20 05:46:40.000,target_clicked,6
A0046,2015-10-20 22:26:40.000,scroll_down,859
A0046,2015-10-20 22:26:40.000,scroll_up,22
A0046,2015-10-20 22:26:40.000,target_clicked,1
A0046,2015-10-22 02:13:20.000,scroll_down,1259
A0046,2015-10-22 02:13:20.000,scroll_up,35
A0046,2015-10-22 05:00:00.000,scroll_down,674
A0046,2015-10-22 05:00:00.000,scroll_up,18
A0046,2015-10-26 22:53:20.000,scroll_down,4313
A0046,2015-10-26 22:53:20.000,scroll_up,761
A0046,2015-10-26 22:53:20.000,target_clicked,9
A0046,2015-10-27 01:40:00.000,scroll_down,3200
A0046,2015-10-27 01:40:00.000,scroll_up,680
A0046,2015-10-27 01:40:00.000,target_clicked,7
A0046,2015-10-28 19:20:00.000,scroll_down,757
A0046,2015-10-28 19:20:00.000,scroll_up,141
A0046,2015-10-28 19:20:00.000,target_clicked,2
A0046,2015-10-28 22:06:40.000,scroll_down,7610
A0046,2015-10-28 22:06:40.000,scroll_up,1255
A0046,2015-10-28 22:06:40.000,target_clicked,3
A0046,2015-10-30 18:33:20.000,scroll_down,541
A0046,2015-10-30 18:33:20.000,scroll_up,367
A0046,2015-10-30 18:33:20.000,target_clicked,2
A0046,2015-10-30 21:20:00.000,scroll_down,754
A0046,2015-10-30 21:20:00.000,scroll_up,44
A0046,2015-10-30 21:20:00.000,target_clicked,1
A0046,2015-10-31 00:06:40.000,scroll_down,1908
A0046,2015-10-31 00:06:40.000,scroll_up,168
A0046,2015-10-31 00:06:40.000,target_clicked,1
A0046,2015-11-04 04:06:40.000,scroll_down,2938
A0046,2015-11-04 04:06:40.000,scroll_up,363
A0046,2015-11-04 04:06:40.000,target_clicked,3
A0046,2015-11-06 00:33:20.000,scroll_down,96
A0046,2015-11-06 00:33:20.000,scroll_up,7
A0046,2015-11-06 03:20:00.000,scroll_down,1742
A0046,2015-11-06 03:20:00.000,scroll_up,155
A0046,2015-11-06 06:06:40.000,scroll_down,1525
A0046,2015-11-06 06:06:40.000,scroll_up,296
A0046,2015-11-06 06:06:40.000,target_clicked,1
A0046,2015-11-06 17:13:20.000,scroll_down,1772
A0046,2015-11-06 17:13:20.000,scroll_up,388
A0046,2015-11-06 17:13:20.000,select,10
A0046,2015-11-06 17:13:20.000,target_clicked,27
A0046,2015-11-06 20:00:00.000,scroll_down,534
A0046,2015-11-06 20:00:00.000,scroll_up,82
A0046,2015-11-07 01:33:20.000,scroll_up,1
A0046,2015-11-07 01:33:20.000,target_clicked,2
A0046,2015-11-07 04:20:00.000,scroll_up,3
A0046,2015-11-07 04:20:00.000,target_clicked,1
A0046,2015-11-07 15:26:40.000,scroll_down,286
A0046,2015-11-07 15:26:40.000,scroll_up,66
A0046,2015-11-07 21:00:00.000,scroll_down,842
A0046,2015-11-07 21:00:00.000,scroll_up,84
A0046,2015-11-07 23:46:40.000,scroll_down,1346
A0046,2015-11-07 23:46:40.000,scroll_up,159
A0046,2015-11-08 22:00:00.000,scroll_down,87
A0046,2015-11-08 22:00:00.000,scroll_up,25
A0046,2015-11-09 20:13:20.000,scroll_down,1509
A0046,2015-11-09 20:13:20.000,scroll_up,244
A0046,2015-11-09 20:13:20.000,target_clicked,1
A0046,2015-11-09 23:00:00.000,scroll_down,290
A0046,2015-11-09 23:00:00.000,scroll_up,151
A0046,2015-11-10 21:13:20.000,scroll_down,273
A0046,2015-11-10 21:13:20.000,scroll_up,12
A0046,2015-11-13 15:53:20.000,scroll_down,1255
A0046,2015-11-13 15:53:20.000,scroll_up,89
A0046,2015-11-13 18:40:00.000,scroll_down,1989
A0046,2015-11-13 18:40:00.000,scroll_up,331
A0046,2015-11-13 18:40:00.000,target_clicked,2
A0046,2015-11-13 21:26:40.000,scroll_down,905
A0046,2015-11-13 21:26:40.000,scroll_up,210
A0046,2015-11-13 21:26:40.000,target_clicked,1
A0046,2015-11-15 06:46:40.000,scroll_down,366
A0046,2015-11-15 06:46:40.000,scroll_up,52
A0046,2015-11-16 05:00:00.000,scroll_down,1397
A0046,2015-11-16 05:00:00.000,scroll_up,431
A0046,2015-11-16 21:40:00.000,scroll_down,244
A0046,2015-11-16 21:40:00.000,scroll_up,17
A0046,2015-11-18 20:53:20.000,scroll_down,1074
A0046,2015-11-18 20:53:20.000,scroll_up,88
A0046,2015-11-18 20:53:20.000,target_clicked,1
A0046,2015-11-19 02:26:40.000,scroll_down,239
A0046,2015-11-19 02:26:40.000,scroll_up,14
A0046,2015-11-21 18:20:00.000,scroll_down,545
A0046,2015-11-21 18:20:00.000,scroll_up,38
A0046,2015-11-21 21:06:40.000,scroll_down,312
A0046,2015-11-21 21:06:40.000,scroll_up,100
A0046,2015-11-21 21:06:40.000,select,2
A0046,2015-11-21 21:06:40.000,target_clicked,4
A0046,2015-11-22 02:40:00.000,scroll_down,452
A0046,2015-11-22 02:40:00.000,scroll_up,31
A0046,2015-11-22 05:26:40.000,scroll_down,270
A0046,2015-11-22 05:26:40.000,scroll_up,32
A0047,2015-09-04 23:40:00.000,scroll_down,27
A0047,2015-09-04 23:40:00.000,scroll_up,19
A0047,2015-09-04 23:40:00.000,target_clicked,13
A0047,2015-09-18 07:06:40.000,scroll_down,90
A0047,2015-09-18 07:06:40.000,scroll_up,48
A0047,2015-09-18 07:06:40.000,select,1
A0047,2015-09-18 07:06:40.000,target_clicked,6
A0047,2015-09-18 21:00:00.000,scroll_down,63
A0047,2015-09-18 21:00:00.000,scroll_up,6
A0047,2015-09-18 23:46:40.000,scroll_down,162
A0047,2015-09-18 23:46:40.000,scroll_up,39
A0047,2015-09-18 23:46:40.000,target_clicked,2
A0047,2015-09-23 12:06:40.000,scroll_down,8
A0047,2015-09-23 12:06:40.000,scroll_up,6
A0047,2015-09-24 15:53:20.000,scroll_down,25
A0047,2015-09-24 15:53:20.000,scroll_up,1
A0047,2015-09-24 18:40:00.000,scroll_down,17
A0047,2015-09-26 01:13:20.000,scroll_down,27
A0047,2015-09-26 01:13:20.000,target_clicked,1
A0047,2015-10-04 06:26:40.000,scroll_down,17
A0047,2015-10-04 06:26:40.000,scroll_up,8
A0047,2015-10-04 06:26:40.000,target_clicked,2
A0047,2015-10-04 23:06:40.000,scroll_down,99
A0047,2015-10-04 23:06:40.000,scroll_up,21
A0047,2015-10-04 23:06:40.000,select,25
A0047,2015-10-04 23:06:40.000,target_clicked,29
A0047,2015-10-05 01:53:20.000,scroll_down,157
A0047,2015-10-05 01:53:20.000,scroll_up,99
A0047,2015-10-05 01:53:20.000,select,18
A0047,2015-10-05 01:53:20.000,target_clicked,21
A0047,2015-10-05 04:40:00.000,scroll_down,18
A0047,2015-10-05 04:40:00.000,scroll_up,7
A0047,2015-10-05 04:40:00.000,select,2
A0047,2015-10-05 04:40:00.000,target_clicked,2
A0047,2015-10-05 07:26:40.000,scroll_down,353
A0047,2015-10-05 07:26:40.000,scroll_up,221
A0047,2015-10-05 07:26:40.000,select,2
A0047,2015-10-05 07:26:40.000,target_clicked,6
A0047,2015-10-05 18:33:20.000,scroll_down,21
A0047,2015-10-05 18:33:20.000,scroll_up,19
A0047,2015-10-05 18:33:20.000,target_clicked,1
A0047,2015-10-06 02:53:20.000,scroll_down,21
A0047,2015-10-06 05:40:00.000,scroll_down,82
A0047,2015-10-06 05:40:00.000,scroll_up,3
A0047,2015-10-06 08:26:40.000,scroll_down,108
A0047,2015-10-06 08:26:40.000,scroll_up,41
A0047,2015-10-06 14:00:00.000,scroll_down,120
A0047,2015-10-06 14:00:00.000,scroll_up,9
A0047,2015-10-06 14:00:00.000,select,38
A0047,2015-10-06 14:00:00.000,target_clicked,51
A0047,2015-10-06 16:46:40.000,scroll_down,59
A0047,2015-10-06 16:46:40.000,scroll_up,38
A0047,2015-10-06 16:46:40.000,select,4
A0047,2015-10-06 16:46:40.000,target_clicked,4
A0047,2015-10-07 23:20:00.000,target_clicked,2
A0047,2015-10-12 22:46:40.000,select,1
A0047,2015-10-12 22:46:40.000,target_clicked,1
A0047,2015-10-13 01:33:20.000,target_clicked,2
A0047,2015-10-13 07:06:40.000,select,4
A0047,2015-10-13 07:06:40.000,target_clicked,5
A0047,2015-10-13 09:53:20.000,target_clicked,1
A0047,2015-10-13 23:46:40.000,target_clicked,2
A0047,2015-10-15 17:26:40.000,target_clicked,3
A0047,2015-10-22 21:40:00.000,scroll_down,27
A0047,2015-10-22 21:40:00.000,scroll_up,15
A0047,2015-10-25 10:46:40.000,scroll_down,14
A0047,2015-10-25 10:46:40.000,target_clicked,3
A0047,2015-10-26 11:46:40.000,scroll_down,4
A0047,2015-10-26 11:46:40.000,target_clicked,16
A0047,2015-10-26 22:53:20.000,target_clicked,4
A0047,2015-10-27 01:40:00.000,select,2
A0047,2015-10-27 01:40:00.000,target_clicked,3
A0047,2015-10-31 22:20:00.000,scroll_down,3
A0047,2015-11-02 18:46:40.000,scroll_down,17
A0047,2015-11-06 06:06:40.000,scroll_down,22
A0047,2015-11-06 06:06:40.000,target_clicked,1
A0047,2015-11-06 08:53:20.000,target_clicked,2
A0047,2015-11-14 00:13:20.000,scroll_down,72
A0047,2015-11-14 00:13:20.000,scroll_up,43
A0047,2015-11-14 00:13:20.000,select,13
A0047,2015-11-14 00:13:20.000,target_clicked,20
A0047,2015-11-14 22:26:40.000,scroll_down,22
A0047,2015-11-14 22:26:40.000,select,4
A0047,2015-11-14 22:26:40.000,target_clicked,4
A0047,2015-11-20 14:33:20.000,scroll_down,20
A0047,2015-11-20 14:33:20.000,target_clicked,1
A0047,2015-11-20 22:53:20.000,scroll_down,33
A0047,2015-11-20 22:53:20.000,scroll_up,4
A0048,2015-08-26 14:40:00.000,scroll_down,1302
A0048,2015-08-26 14:40:00.000,scroll_up,230
A0048,2015-08-26 14:40:00.000,target_clicked,5
A0048,2015-08-26 17:26:40.000,scroll_down,1197
A0048,2015-08-26 17:26:40.000,scroll_up,99
A0048,2015-08-26 17:26:40.000,target_clicked,3
A0048,2015-09-04 15:20:00.000,scroll_down,307
A0048,2015-09-04 15:20:00.000,scroll_up,11
A0048,2015-09-16 19:00:00.000,scroll_down,289
A0048,2015-09-16 19:00:00.000,scroll_up,75
A0048,2015-09-16 21:46:40.000,scroll_down,707
A0048,2015-09-17 20:00:00.000,scroll_down,309
A0048,2015-09-17 20:00:00.000,scroll_up,12
A0048,2015-09-18 07:06:40.000,scroll_down,510
A0048,2015-09-18 07:06:40.000,scroll_up,4
A0048,2015-09-22 19:26:40.000,scroll_down,1725
A0048,2015-09-22 19:26:40.000,scroll_up,167
A0048,2015-09-23 01:00:00.000,scroll_down,147
A0048,2015-09-23 01:00:00.000,scroll_up,2
A0048,2015-09-23 17:40:00.000,scroll_down,668
A0048,2015-09-23 17:40:00.000,scroll_up,88
A0048,2015-09-23 20:26:40.000,scroll_down,443
A0048,2015-09-23 20:26:40.000,scroll_up,8
A0048,2015-09-23 23:13:20.000,scroll_down,609
A0048,2015-09-23 23:13:20.000,scroll_up,47
A0048,2015-09-24 18:40:00.000,scroll_down,256
A0048,2015-09-30 02:26:40.000,scroll_down,1316
A0048,2015-09-30 02:26:40.000,scroll_up,103
A0048,2015-09-30 05:13:20.000,scroll_down,113
A0048,2015-09-30 16:20:00.000,scroll_down,594
A0048,2015-09-30 16:20:00.000,scroll_up,44
A0048,2015-09-30 19:06:40.000,scroll_down,4873
A0048,2015-09-30 19:06:40.000,scroll_up,631
A0048,2015-09-30 21:53:20.000,scroll_down,394
A0048,2015-09-30 21:53:20.000,scroll_up,36
A0048,2015-10-01 20:06:40.000,scroll_down,63
A0048,2015-10-01 20:06:40.000,scroll_up,24
A0048,2015-10-01 20:06:40.000,select,1
A0048,2015-10-01 20:06:40.000,target_clicked,1
A0048,2015-10-10 18:00:00.000,scroll_down,428
A0048,2015-10-10 18:00:00.000,scroll_up,60
A0048,2015-10-13 23:46:40.000,scroll_down,86
A0048,2015-10-15 20:13:20.000,scroll_down,199
A0048,2015-10-15 20:13:20.000,scroll_up,4
A0048,2015-10-15 20:13:20.000,select,1
A0048,2015-10-15 20:13:20.000,target_clicked,1
A0048,2015-10-15 23:00:00.000,scroll_down,4997
A0048,2015-10-15 23:00:00.000,scroll_up,1529
A0048,2015-10-15 23:00:00.000,target_clicked,4
A0048,2015-10-20 03:00:00.000,scroll_down,1069
A0048,2015-10-20 03:00:00.000,scroll_up,136
A0048,2015-10-21 01:13:20.000,scroll_down,91
A0048,2015-10-22 16:06:40.000,scroll_down,1503
A0048,2015-10-22 16:06:40.000,scroll_up,440
A0048,2015-10-22 21:40:00.000,scroll_down,259
A0048,2015-10-27 23:53:20.000,scroll_down,273
A0048,2015-10-27 23:53:20.000,scroll_up,107
A0048,2015-10-28 19:20:00.000,scroll_down,97
A0048,2015-10-28 19:20:00.000,scroll_up,33
A0048,2015-10-29 17:33:20.000,scroll_down,1194
A0048,2015-10-29 17:33:20.000,scroll_up,38
A0048,2015-10-30 01:53:20.000,scroll_down,281
A0048,2015-10-30 01:53:20.000,scroll_up,21
A0048,2015-10-31 02:53:20.000,scroll_down,305
A0048,2015-11-02 16:00:00.000,scroll_down,409
A0048,2015-11-02 16:00:00.000,scroll_up,38
A0048,2015-11-02 18:46:40.000,scroll_down,760
A0048,2015-11-02 18:46:40.000,scroll_up,378
A0048,2015-11-02 18:46:40.000,select,1
A0048,2015-11-02 18:46:40.000,target_clicked,1
A0048,2015-11-02 21:33:20.000,scroll_down,504
A0048,2015-11-02 21:33:20.000,scroll_up,54
A0048,2015-11-04 04:06:40.000,scroll_down,827
A0048,2015-11-04 04:06:40.000,scroll_up,230
A0048,2015-11-04 18:00:00.000,scroll_down,682
A0048,2015-11-04 18:00:00.000,scroll_up,261
A0048,2015-11-04 20:46:40.000,scroll_down,185
A0048,2015-11-04 20:46:40.000,scroll_up,27
A0048,2015-11-05 02:20:00.000,scroll_down,473
A0048,2015-11-05 02:20:00.000,scroll_up,138
A0048,2015-11-06 00:33:20.000,target_clicked,1
A0048,2015-11-08 22:00:00.000,scroll_down,118
A0048,2015-11-08 22:00:00.000,scroll_up,14
A0048,2015-11-12 20:26:40.000,scroll_down,320
A0048,2015-11-12 20:26:40.000,scroll_up,89
A0048,2015-11-12 23:13:20.000,scroll_down,959
A0048,2015-11-12 23:13:20.000,scroll_up,248
A0048,2015-11-13 02:00:00.000,scroll_down,786
A0048,2015-11-13 02:00:00.000,scroll_up,130
A0048,2015-11-15 04:00:00.000,scroll_down,199
A0048,2015-11-15 04:00:00.000,scroll_up,27
A0048,2015-11-16 21:40:00.000,scroll_down,16
A0048,2015-11-16 21:40:00.000,scroll_up,3
A0048,2015-11-18 01:26:40.000,scroll_down,1499
A0048,2015-11-18 01:26:40.000,scroll_up,386
A0049,2015-10-15 23:00:00.000,scroll_down,27
A0049,2015-10-15 23:00:00.000,target_clicked,2
A0049,2015-10-16 01:46:40.000,scroll_down,382
A0049,2015-10-16 01:46:40.000,scroll_up,287
A0049,2015-10-16 04:33:20.000,scroll_down,1327
A0049,2015-10-16 04:33:20.000,scroll_up,424
A0049,2015-10-16 04:33:20.000,target_clicked,9
A0049,2015-10-16 07:20:00.000,scroll_down,680
A0049,2015-10-16 07:20:00.000,scroll_up,290
A0049,2015-10-16 07:20:00.000,target_clicked,4
A0049,2015-10-20 22:26:40.000,scroll_down,384
A0049,2015-10-20 22:26:40.000,scroll_up,333
A0049,2015-10-20 22:26:40.000,target_clicked,3
A0049,2015-10-21 01:13:20.000,scroll_down,3
A0049,2015-10-30 04:40:00.000,scroll_down,203
A0049,2015-10-30 04:40:00.000,scroll_up,24
A0049,2015-10-30 07:26:40.000,scroll_down,248
A0049,2015-10-30 07:26:40.000,scroll_up,77
A0049,2015-11-02 07:40:00.000,scroll_down,418
A0049,2015-11-02 07:40:00.000,scroll_up,64
A0049,2015-11-06 00:33:20.000,target_clicked,1
A0049,2015-11-06 06:06:40.000,scroll_down,183
A0049,2015-11-06 06:06:40.000,scroll_up,70
A0049,2015-11-13 04:46:40.000,scroll_down,70
A0049,2015-11-13 07:33:20.000,scroll_down,85
A0049,2015-11-13 07:33:20.000,scroll_up,1
A0049,2015-11-17 22:40:00.000,scroll_down,88
A0049,2015-11-17 22:40:00.000,scroll_up,13
A0049,2015-11-17 22:40:00.000,target_clicked,1
A0049,2015-11-20 06:13:20.000,scroll_down,131
A0049,2015-11-20 06:13:20.000,target_clicked,1
A0049,2015-11-20 09:00:00.000,scroll_down,325
A0049,2015-11-20 09:00:00.000,scroll_up,14
A0049,2015-11-20 09:00:00.000,target_clicked,1
A0049,2015-11-20 14:33:20.000,scroll_down,640
A0049,2015-11-20 14:33:20.000,scroll_up,372
A0049,2015-11-20 14:33:20.000,select,5
A0049,2015-11-20 14:33:20.000,target_clicked,6
A0049,2015-11-20 20:06:40.000,scroll_down,120
A0049,2015-11-20 20:06:40.000,scroll_up,16
A0049,2015-11-20 20:06:40.000,target_clicked,1
A0049,2015-11-21 01:40:00.000,scroll_down,159
A0049,2015-11-21 01:40:00.000,scroll_up,41
A0050,2015-08-28 00:00:00.000,scroll_down,366
A0050,2015-08-28 00:00:00.000,scroll_up,93
A0050,2015-08-28 00:00:00.000,target_clicked,6
A0050,2015-08-28 19:26:40.000,scroll_down,420
A0050,2015-08-28 19:26:40.000,scroll_up,145
A0050,2015-08-28 19:26:40.000,target_clicked,8
A0050,2015-08-29 01:00:00.000,scroll_down,959
A0050,2015-08-29 01:00:00.000,scroll_up,228
A0050,2015-08-29 01:00:00.000,target_clicked,6
A0050,2015-09-03 22:40:00.000,scroll_down,263
A0050,2015-09-03 22:40:00.000,scroll_up,66
A0050,2015-09-04 01:26:40.000,scroll_down,124
A0050,2015-09-04 01:26:40.000,scroll_up,61
A0050,2015-09-04 18:06:40.000,scroll_down,49
A0050,2015-09-04 18:06:40.000,scroll_up,6
A0050,2015-09-04 20:53:20.000,scroll_down,452
A0050,2015-09-04 20:53:20.000,scroll_up,158
A0050,2015-09-04 20:53:20.000,target_clicked,1
A0050,2015-09-04 23:40:00.000,scroll_down,612
A0050,2015-09-04 23:40:00.000,scroll_up,87
A0050,2015-09-04 23:40:00.000,target_clicked,3
A0050,2015-09-06 20:06:40.000,scroll_down,57
A0050,2015-09-06 20:06:40.000,scroll_up,9
A0050,2015-09-09 20:20:00.000,scroll_down,692
A0050,2015-09-09 20:20:00.000,scroll_up,44
A0050,2015-09-09 20:20:00.000,target_clicked,1
A0050,2015-09-09 23:06:40.000,scroll_down,100
A0050,2015-09-09 23:06:40.000,scroll_up,27
A0050,2015-09-09 23:06:40.000,target_clicked,1
A0050,2015-09-11 22:20:00.000,scroll_down,890
A0050,2015-09-11 22:20:00.000,scroll_up,233
A0050,2015-09-11 22:20:00.000,target_clicked,2
A0050,2015-09-12 01:06:40.000,scroll_down,441
A0050,2015-09-12 01:06:40.000,scroll_up,18
A0050,2015-09-17 17:13:20.000,scroll_down,340
A0050,2015-09-17 17:13:20.000,scroll_up,85
A0050,2015-09-18 21:00:00.000,scroll_down,530
A0050,2015-09-18 21:00:00.000,scroll_up,153
A0050,2015-09-18 21:00:00.000,target_clicked,3
A0050,2015-09-18 23:46:40.000,scroll_down,270
A0050,2015-09-18 23:46:40.000,scroll_up,35
A0050,2015-09-19 02:33:20.000,scroll_down,626
A0050,2015-09-19 02:33:20.000,scroll_up,69
A0050,2015-09-19 02:33:20.000,select,1
A0050,2015-09-19 02:33:20.000,target_clicked,2
A0050,2015-09-24 18:40:00.000,scroll_down,241
A0050,2015-09-24 18:40:00.000,scroll_up,55
A0050,2015-09-25 19:40:00.000,scroll_down,65
A0050,2015-09-25 19:40:00.000,scroll_up,1
A0050,2015-09-25 22:26:40.000,scroll_down,30
A0050,2015-09-25 22:26:40.000,scroll_up,29
A0050,2015-09-25 22:26:40.000,target_clicked,2
A0050,2015-10-06 22:20:00.000,scroll_down,12
A0050,2015-10-06 22:20:00.000,scroll_up,11
A0050,2015-10-06 22:20:00.000,select,1
A0050,2015-10-06 22:20:00.000,target_clicked,1
A0050,2015-10-07 01:06:40.000,scroll_down,189
A0050,2015-10-07 01:06:40.000,scroll_up,12
A0050,2015-10-16 18:26:40.000,scroll_down,93
A0050,2015-10-28 19:20:00.000,scroll_down,44
A0050,2015-10-29 23:06:40.000,target_clicked,1
A0050,2015-11-03 00:20:00.000,scroll_down,344
A0050,2015-11-03 00:20:00.000,scroll_up,69
A0050,2015-11-03 00:20:00.000,target_clicked,2
A0050,2015-11-03 03:06:40.000,scroll_down,156
A0050,2015-11-03 03:06:40.000,scroll_up,57
A0050,2015-11-03 03:06:40.000,target_clicked,2
A0050,2015-11-06 00:33:20.000,scroll_down,572
A0050,2015-11-06 00:33:20.000,scroll_up,163
A0050,2015-11-06 17:13:20.000,scroll_down,443
A0050,2015-11-06 17:13:20.000,scroll_up,26
A0050,2015-11-07 01:33:20.000,scroll_down,267
A0050,2015-11-07 01:33:20.000,scroll_up,50
A0050,2015-11-07 01:33:20.000,target_clicked,3
A0050,2015-11-13 18:40:00.000,scroll_down,45
A0050,2015-11-13 21:26:40.000,scroll_down,182
A0050,2015-11-13 21:26:40.000,scroll_up,17
A0050,2015-11-17 17:06:40.000,scroll_down,473
A0050,2015-11-17 17:06:40.000,scroll_up,268
A0050,2015-11-17 17:06:40.000,target_clicked,1
A0050,2015-11-20 20:06:40.000,scroll_down,280
A0050,2015-11-20 20:06:40.000,scroll_up,38
A0050,2015-11-20 20:06:40.000,select,1
A0050,2015-11-20 20:06:40.000,target_clicked,3
A0052,2015-08-28 00:00:00.000,scroll_down,151
A0052,2015-08-28 00:00:00.000,scroll_up,115
A0052,2015-08-28 00:00:00.000,target_clicked,2
A0052,2015-09-03 22:40:00.000,scroll_down,6
A0052,2015-09-03 22:40:00.000,scroll_up,23
A0052,2015-09-04 01:26:40.000,scroll_down,195
A0052,2015-09-04 01:26:40.000,target_clicked,1
A0052,2015-10-06 00:06:40.000,scroll_down,125
A0052,2015-10-06 00:06:40.000,scroll_up,3
A0052,2015-10-06 22:20:00.000,scroll_down,190
A0052,2015-10-06 22:20:00.000,scroll_up,319
A0052,2015-10-08 07:40:00.000,scroll_down,209
A0052,2015-10-08 07:40:00.000,scroll_up,122
A0052,2015-10-08 21:33:20.000,scroll_down,39
A0052,2015-10-08 21:33:20.000,scroll_up,75
A0052,2015-10-08 21:33:20.000,target_clicked,1
A0052,2015-10-14 22:00:00.000,scroll_down,925
A0052,2015-10-14 22:00:00.000,scroll_up,602
A0052,2015-10-14 22:00:00.000,select,4
A0052,2015-10-14 22:00:00.000,target_clicked,4
A0052,2015-10-15 23:00:00.000,scroll_down,719
A0052,2015-10-15 23:00:00.000,scroll_up,540
A0052,2015-10-15 23:00:00.000,select,2
A0052,2015-10-15 23:00:00.000,target_clicked,10
A0052,2015-10-16 01:46:40.000,scroll_down,608
A0052,2015-10-16 01:46:40.000,scroll_up,493
A0052,2015-10-16 01:46:40.000,select,3
A0052,2015-10-16 01:46:40.000,target_clicked,3
A0052,2015-10-18 03:46:40.000,scroll_down,421
A0052,2015-10-18 03:46:40.000,scroll_up,169
A0052,2015-10-18 03:46:40.000,target_clicked,3
A0052,2015-10-22 21:40:00.000,scroll_down,70
A0052,2015-11-12 01:00:00.000,scroll_down,91
A0052,2015-11-12 01:00:00.000,scroll_up,24
A0052,2015-11-12 01:00:00.000,target_clicked,3
A0052,2015-11-12 17:40:00.000,scroll_down,421
A0052,2015-11-12 17:40:00.000,scroll_up,68
A0054,2015-08-26 00:46:40.000,scroll_down,30
A0054,2015-08-26 00:46:40.000,scroll_up,2
A0054,2015-08-26 00:46:40.000,target_clicked,2
A0054,2015-08-26 20:13:20.000,scroll_down,72
A0054,2015-08-28 00:00:00.000,scroll_down,23
A0054,2015-08-28 00:00:00.000,scroll_up,8
A0054,2015-09-11 02:53:20.000,scroll_down,87
A0054,2015-09-16 02:20:00.000,scroll_down,28
A0054,2015-09-16 02:20:00.000,scroll_up,6
A0054,2015-09-16 02:20:00.000,select,2
A0054,2015-09-16 02:20:00.000,target_clicked,4
A0054,2015-09-18 18:13:20.000,scroll_down,44
A0054,2015-09-18 18:13:20.000,scroll_up,7
A0054,2015-09-18 18:13:20.000,target_clicked,2
A0054,2015-09-18 21:00:00.000,scroll_down,165
A0054,2015-09-18 21:00:00.000,scroll_up,92
A0054,2015-09-18 21:00:00.000,target_clicked,10
A0054,2015-10-06 16:46:40.000,scroll_down,47
A0054,2015-10-06 16:46:40.000,scroll_up,30
A0054,2015-10-06 19:33:20.000,scroll_down,257
A0054,2015-10-06 19:33:20.000,scroll_up,60
A0054,2015-10-06 19:33:20.000,select,2
A0054,2015-10-06 19:33:20.000,target_clicked,5
A0054,2015-10-07 01:06:40.000,scroll_down,143
A0054,2015-10-07 01:06:40.000,scroll_up,82
A0054,2015-10-07 01:06:40.000,target_clicked,1
A0054,2015-10-07 06:40:00.000,scroll_down,5
A0054,2015-10-07 06:40:00.000,scroll_up,3
A0054,2015-10-07 17:46:40.000,scroll_down,120
A0054,2015-10-07 17:46:40.000,scroll_up,16
A0054,2015-10-07 17:46:40.000,select,2
A0054,2015-10-07 17:46:40.000,target_clicked,3
A0054,2015-10-07 20:33:20.000,scroll_down,78
A0054,2015-10-07 20:33:20.000,scroll_up,39
A0054,2015-10-07 20:33:20.000,target_clicked,3
A0054,2015-10-15 23:00:00.000,scroll_down,41
A0054,2015-10-15 23:00:00.000,scroll_up,16
A0054,2015-10-15 23:00:00.000,target_clicked,1
A0054,2015-10-16 01:46:40.000,scroll_down,14
A0054,2015-10-16 01:46:40.000,scroll_up,17
A0054,2015-10-16 04:33:20.000,scroll_down,148
A0054,2015-10-16 04:33:20.000,scroll_up,158
A0054,2015-10-16 04:33:20.000,target_clicked,3
A0054,2015-10-16 07:20:00.000,scroll_down,434
A0054,2015-10-16 07:20:00.000,scroll_up,123
A0054,2015-10-16 07:20:00.000,target_clicked,1
A0054,2015-10-28 22:06:40.000,scroll_down,16
A0054,2015-10-28 22:06:40.000,scroll_up,8
A0054,2015-10-28 22:06:40.000,target_clicked,1
A0054,2015-11-01 17:46:40.000,scroll_down,113
A0054,2015-11-01 17:46:40.000,scroll_up,44
A0054,2015-11-01 17:46:40.000,select,1
A0054,2015-11-01 17:46:40.000,target_clicked,5
A0054,2015-11-01 20:33:20.000,scroll_down,22
A0054,2015-11-02 16:00:00.000,scroll_down,156
A0054,2015-11-02 16:00:00.000,scroll_up,117
A0054,2015-11-06 00:33:20.000,scroll_down,10
A0054,2015-11-06 00:33:20.000,scroll_up,17
A0054,2015-11-12 17:40:00.000,scroll_down,45
A0054,2015-11-12 17:40:00.000,scroll_up,17
A0054,2015-11-13 04:46:40.000,scroll_down,93
A0054,2015-11-13 04:46:40.000,scroll_up,39
A0054,2015-11-13 04:46:40.000,target_clicked,1
A0054,2015-11-14 00:13:20.000,scroll_down,59
A0054,2015-11-14 00:13:20.000,scroll_up,23
A0054,2015-11-14 03:00:00.000,scroll_down,32
A0054,2015-11-14 03:00:00.000,scroll_up,26
A0056,2015-08-26 00:46:40.000,scroll_down,153
A0056,2015-08-26 00:46:40.000,scroll_up,96
A0056,2015-08-26 00:46:40.000,target_clicked,1
A0056,2015-08-27 01:46:40.000,scroll_down,82
A0056,2015-08-28 00:00:00.000,scroll_down,330
A0056,2015-08-28 00:00:00.000,scroll_up,201
A0056,2015-08-28 00:00:00.000,target_clicked,1
A0056,2015-08-29 06:33:20.000,scroll_down,514
A0056,2015-08-29 06:33:20.000,scroll_up,308
A0056,2015-08-29 06:33:20.000,target_clicked,4
A0056,2015-08-29 09:20:00.000,scroll_down,395
